chr	x1	x2	y1	y2	d	mean.A	mean.B	Tstat	Ttest.Pvalue	fdr
chr3	34780000.0	34790000.0	35510000.0	35520000.0	730000.0	1.2106356761083232	0.7905953234187977	2.696956444210289	0.007694863539156846	0.023084590617470542
chr3	34640000.0	34650000.0	35380000.0	35390000.0	740000.0	0.6039131733380102	0.6291888088279813	-0.1921390566486322	0.8478399804042138	0.8478399804042138
chr3	34650000.0	34660000.0	35390000.0	35400000.0	740000.0	0.6847262976476928	0.9568900325419788	-1.9342484416995969	0.05446281574344906	0.10892563148689813
chr3	34720000.0	34730000.0	35460000.0	35470000.0	740000.0	0.9354614979818052	1.0700651007434754	-0.8812975396125737	0.3792578421636833	0.5056771228849111
chr3	34780000.0	34790000.0	35520000.0	35530000.0	740000.0	1.233628098482549	0.8015851253366217	2.656788913587649	0.00863489722954687	0.03453958891818748
chr3	34640000.0	34650000.0	35390000.0	35400000.0	750000.0	0.5911862278420075	0.9309424534166804	-2.329590923683912	0.02071164847064753	0.08284659388259014
chr3	34650000.0	34660000.0	35400000.0	35410000.0	750000.0	0.8746208500365328	0.9445858901750106	-0.4131462102971344	0.6799710963840525	0.8528129716712287
chr3	34720000.0	34730000.0	35470000.0	35480000.0	750000.0	1.3135839931959266	1.2778223832639173	0.1857925881485598	0.8528129716712287	0.8528129716712287
chr3	34780000.0	34790000.0	35530000.0	35540000.0	750000.0	1.2024326908723377	0.8284730350911967	2.016312365976108	0.04533250496105157	0.09066500992210312
chr3	34640000.0	34650000.0	35400000.0	35410000.0	760000.0	0.6477486498690078	0.8747684501815545	-1.6251381076456823	0.10570145317589166	0.21140290635178333
chr3	34650000.0	34660000.0	35410000.0	35420000.0	760000.0	0.5311613055688508	0.6898082713129052	-1.231941636488636	0.21935705913552514	0.2924760788473669
chr3	34720000.0	34730000.0	35480000.0	35490000.0	760000.0	1.2536346884043976	1.2103180627407395	0.2604627932422571	0.7947926188361859	0.7947926188361859
chr3	34780000.0	34790000.0	35540000.0	35550000.0	760000.0	1.0897353898678452	0.7473852494749028	2.1375785721842693	0.03399314247049346	0.13597256988197384
chr3	34640000.0	34650000.0	35410000.0	35420000.0	770000.0	0.6562821669416293	0.8099923653145854	-1.1340601100856205	0.25814727163894985	0.3872209074584248
chr3	34720000.0	34730000.0	35490000.0	35500000.0	770000.0	1.2362965631241785	1.2405454918087364	-0.02855493235373781	0.9772506195517744	0.9772506195517744
chr3	34780000.0	34790000.0	35550000.0	35560000.0	770000.0	0.7292506077245444	0.5712914806670305	1.171349550141466	0.2430491675905124	0.3872209074584248
chr3	34640000.0	34650000.0	35420000.0	35430000.0	780000.0	0.6179953342286514	0.7369540855561765	-0.8002887779055524	0.4244982635713567	0.4244982635713567
chr3	34650000.0	34660000.0	35430000.0	35440000.0	780000.0	0.713887489647675	1.2194887461714776	-3.1943506269166964	0.0016067788357454426	0.00642711534298177
chr3	34720000.0	34730000.0	35500000.0	35510000.0	780000.0	1.482007784811785	1.20065266747944	1.4566665632800844	0.14694627144654224	0.19592836192872295
chr3	34780000.0	34790000.0	35560000.0	35570000.0	780000.0	1.1300192877857456	0.7868143972667635	1.7994429698956549	0.07371810044602906	0.1474362008920581
chr3	34640000.0	34650000.0	35430000.0	35440000.0	790000.0	0.7510874196683897	1.110660026237301	-2.084818732290005	0.038291865277016536	0.15316746110806614
chr3	34650000.0	34660000.0	35440000.0	35450000.0	790000.0	1.425376420045802	1.6632587626951019	-1.1444677703397748	0.2539157207226469	0.2539157207226469
chr3	34720000.0	34730000.0	35510000.0	35520000.0	790000.0	1.5491297162206497	1.252488156348992	1.374709518583051	0.17092184381105113	0.22789579174806815
chr3	34780000.0	34790000.0	35570000.0	35580000.0	790000.0	0.9152315790890132	0.6144181897424591	1.6187327144972632	0.10736572026626433	0.21473144053252866
chr3	34640000.0	34650000.0	35440000.0	35450000.0	800000.0	1.205007592154356	1.527516596958592	-1.853683229769522	0.0653002099705386	0.0870669466273848
chr3	34650000.0	34660000.0	35450000.0	35460000.0	800000.0	1.4956922320348085	1.8772492467272028	-1.9544580139356489	0.052133892655065635	0.0870669466273848
chr3	34720000.0	34730000.0	35520000.0	35530000.0	800000.0	1.4279117214613406	1.2274535118139729	0.95436677594058	0.3412281397209732	0.3412281397209732
chr3	34780000.0	34790000.0	35580000.0	35590000.0	800000.0	0.9997453107425096	0.4961375008932464	2.6192135265735983	0.009654112866537458	0.03861645146614983
chr3	34640000.0	34650000.0	35450000.0	35460000.0	810000.0	1.8356129299595347	2.013966419827201	-0.7739407451162121	0.4399297573993318	0.4399297573993318
chr3	34650000.0	34660000.0	35460000.0	35470000.0	810000.0	1.792582608851388	2.410395211946716	-2.6174839239138885	0.009586422026873776	0.03640609387543185
chr3	34720000.0	34730000.0	35530000.0	35540000.0	810000.0	1.561401504054555	1.3017385772983852	1.0495525959498926	0.29540961625880363	0.3938794883450715
chr3	34780000.0	34790000.0	35590000.0	35600000.0	810000.0	1.1520888037130241	0.6155856375061999	2.3860788205074064	0.018203046937715926	0.03640609387543185
chr3	34640000.0	34650000.0	35460000.0	35470000.0	820000.0	2.0193762148431182	2.4075589206700254	-1.8292569319212688	0.06886083127305709	0.20658249381917126
chr3	34650000.0	34660000.0	35470000.0	35480000.0	820000.0	2.136423931326765	2.1129430647385745	0.1034472521855222	0.9177267720574072	0.9177267720574072
chr3	34720000.0	34730000.0	35540000.0	35550000.0	820000.0	1.7672704557697028	1.4025686165309852	1.4455396333823336	0.15008167544501613	0.2251225131675242
chr3	34640000.0	34650000.0	35470000.0	35480000.0	830000.0	1.871605674045824	2.3772982446006927	-2.611135974918522	0.00971524574010527	0.029145737220315805
chr3	34650000.0	34660000.0	35480000.0	35490000.0	830000.0	2.428011287254444	2.4317073682801555	-0.018007725963091813	0.9856516773715874	0.9856516773715874
chr3	34720000.0	34730000.0	35550000.0	35560000.0	830000.0	1.7471915740312018	1.2378029224506208	2.1053295041126416	0.03680672422947232	0.05521008634420849
chr3	34640000.0	34650000.0	35480000.0	35490000.0	840000.0	2.1479362784751386	2.549259290824077	-1.950998585631668	0.052643550891849904	0.07896532633777488
chr3	34650000.0	34660000.0	35490000.0	35500000.0	840000.0	2.147936278475139	2.3455513441423035	-0.9503622630433054	0.34319154424566456	0.34319154424566456
chr3	34720000.0	34730000.0	35560000.0	35570000.0	840000.0	1.6831382006006872	1.0842001225845843	2.6136869162820924	0.009765301030999141	0.02929590309299742
chr3	34640000.0	34650000.0	35490000.0	35500000.0	850000.0	2.169744626372501	2.4585984363632987	-1.4605600502687186	0.14595915478360902	0.21893873217541354
chr3	34650000.0	34660000.0	35500000.0	35510000.0	850000.0	1.850199618818157	1.932942093573958	-0.4409856308602699	0.6597127117569934	0.6597127117569934
chr3	34720000.0	34730000.0	35570000.0	35580000.0	850000.0	1.238287715144727	0.8666914303981279	1.7686505211093424	0.0787957063766388	0.21893873217541354
chr3	34640000.0	34650000.0	35500000.0	35510000.0	860000.0	1.6640787098041765	1.8071538063545	-0.8625907820255669	0.3894866071555939	0.3894866071555939
chr3	34650000.0	34660000.0	35510000.0	35520000.0	860000.0	1.6647030588586988	1.824726018896029	-0.9892051213470566	0.32378412151456537	0.3894866071555939
chr3	34720000.0	34730000.0	35580000.0	35590000.0	860000.0	0.9212153414761288	0.6181172848884761	1.7076775726236757	0.0896865953810663	0.2690597861431989
chr3	34640000.0	34650000.0	35510000.0	35520000.0	870000.0	1.8332797911290593	1.6566074759877496	1.1394339561322315	0.2559145923850473	0.277282090425841
chr3	34650000.0	34660000.0	35520000.0	35530000.0	870000.0	1.2813680662840412	1.6363316602216245	-2.3019984133871545	0.022425055012836887	0.06727516503851066
chr3	34720000.0	34730000.0	35590000.0	35600000.0	870000.0	0.7696294530281232	0.5913381742318499	1.0900316844698332	0.277282090425841	0.277282090425841
chr3	34640000.0	34650000.0	35520000.0	35530000.0	880000.0	1.803508372212877	1.6575891295876453	1.4655166026008142	0.14441916022121656	0.14441916022121656
chr3	34650000.0	34660000.0	35530000.0	35540000.0	880000.0	1.357167159476873	1.5030864021021049	-1.4655166026008142	0.14441916022121656	0.14441916022121656
chr3	34640000.0	34650000.0	35530000.0	35540000.0	890000.0	1.5325914444603388	1.6158392111124966	-0.8408141665346913	0.4015412920249134	0.4015412920249134
chr3	34650000.0	34660000.0	35540000.0	35550000.0	890000.0	1.4992923377994751	1.416044571147317	0.8408141665346957	0.4015412920249109	0.4015412920249134
chr3	34640000.0	34650000.0	35540000.0	35550000.0	900000.0	1.6959352341279232	1.5994610960730524	0.9418211070229652	0.347485067272884	0.347485067272885
chr3	34650000.0	34660000.0	35550000.0	35560000.0	900000.0	1.3100386819084404	1.406512819963311	-0.9418211070229632	0.347485067272885	0.347485067272885
chr3	34640000.0	34650000.0	35550000.0	35560000.0	910000.0	1.6343705390912362	1.5817550888909029	0.420293053022524	0.6747560448211374	0.6747560448211425
chr3	34650000.0	34660000.0	35560000.0	35570000.0	910000.0	1.4660010984501706	1.5186165486505032	-0.4202930530225169	0.6747560448211425	0.6747560448211425
chr3	34640000.0	34650000.0	35560000.0	35570000.0	920000.0	1.4926090931348657	1.3237232921955289	1.7508779998879984	0.0815414857679477	0.0815414857679477
chr3	34650000.0	34660000.0	35570000.0	35580000.0	920000.0	0.952174530128988	1.1210603310683247	-1.7508779998879984	0.0815414857679477	0.0815414857679477
chr3	34640000.0	34650000.0	35570000.0	35580000.0	930000.0	1.04633065725204	1.077932105568834	-0.43590270267754894	0.6634210937942842	0.6634210937942842
chr3	34650000.0	34660000.0	35580000.0	35590000.0	930000.0	0.7429567534108197	0.7113553050940257	0.4359027026775504	0.6634210937942829	0.6634210937942842
